,Frame,Time_Seconds,az_camera1_Rotation_X,az_camera1_Rotation_Y,az_camera1_Rotation_Z,az_camera1_Rotation_W,az_camera1_Position_X,az_camera1_Position_Y,az_camera1_Position_Z
7684,7684,128.066667,-0.039641,-0.923970,0.047018,-0.377487,-0.848327,0.947853,0.255649
7685,7685,128.083333,-0.040923,-0.923091,0.047282,-0.379464,-0.847938,0.947601,0.258421
7686,7686,128.100000,-0.040424,-0.924036,0.049795,-0.376886,-0.847451,0.947859,0.261104
7687,7687,128.116667,-0.038632,-0.924302,0.051383,-0.376210,-0.846878,0.947796,0.263667
7688,7688,128.133333,-0.042326,-0.923696,0.048725,-0.377650,-0.846554,0.947657,0.266592
7689,7689,128.150000,-0.040118,-0.924842,0.049437,-0.374985,-0.846027,0.947894,0.269025
7690,7690,128.166667,-0.042009,-0.923598,0.048291,-0.377982,-0.845703,0.947650,0.271880
7691,7691,128.183333,-0.041441,-0.924544,0.047143,-0.375871,-0.845091,0.947610,0.274521
7692,7692,128.200000,-0.039163,-0.924939,0.050645,-0.374687,-0.844459,0.947701,0.277132
7693,7693,128.216667,-0.042959,-0.923654,0.046419,-0.377971,-0.844145,0.947486,0.280282
7694,7694,128.233333,-0.037757,-0.925457,0.048539,-0.373829,-0.843456,0.947631,0.282518
7695,7695,128.250000,-0.038112,-0.925629,0.049025,-0.373302,-0.843079,0.947730,0.285208
7696,7696,128.266667,-0.039267,-0.925389,0.048916,-0.373792,-0.842590,0.947466,0.287968
7697,7697,128.283333,-0.038313,-0.925500,0.047899,-0.373748,-0.842350,0.947635,0.290738
7698,7698,128.300000,-0.039918,-0.925747,0.046386,-0.373159,-0.841747,0.947707,0.293541
7699,7699,128.316667,-0.043409,-0.924359,0.047673,-0.376037,-0.841402,0.947573,0.296511
7700,7700,128.333333,-0.041976,-0.924571,0.047786,-0.375665,-0.840948,0.947525,0.299207
7701,7701,128.350000,-0.040193,-0.925408,0.048408,-0.373713,-0.840308,0.947526,0.301585
7702,7702,128.366667,-0.041653,-0.924987,0.046815,-0.374797,-0.839921,0.947484,0.304604
7703,7703,128.383333,-0.041439,-0.924633,0.047204,-0.375643,-0.839373,0.947421,0.307307
7704,7704,128.400000,-0.036050,-0.926496,0.048930,-0.371364,-0.838881,0.947651,0.309742
7705,7705,128.416667,-0.042281,-0.925343,0.049111,-0.373551,-0.838432,0.947486,0.312956
7706,7706,128.433333,-0.039660,-0.926941,0.046601,-0.370182,-0.837737,0.947592,0.315471
7707,7707,128.450000,-0.042169,-0.925639,0.045478,-0.373291,-0.837356,0.947447,0.318496
7708,7708,128.466667,-0.040063,-0.926896,0.048497,-0.370009,-0.836700,0.947613,0.320867
7709,7709,128.483333,-0.043115,-0.925658,0.046777,-0.372976,-0.836326,0.947377,0.323944
7710,7710,128.500000,-0.042470,-0.925573,0.050199,-0.372815,-0.835757,0.947415,0.326604
7711,7711,128.516667,-0.039091,-0.925484,0.051318,-0.373254,-0.835294,0.947412,0.329314
7712,7712,128.533333,-0.040325,-0.926112,0.047050,-0.372125,-0.834580,0.947535,0.332135
7713,7713,128.550000,-0.043848,-0.926071,0.045118,-0.372067,-0.834257,0.947454,0.334623
7714,7714,128.566667,-0.042208,-0.925657,0.048182,-0.372902,-0.833768,0.947299,0.337219
7715,7715,128.583333,-0.045778,-0.925573,0.048044,-0.372708,-0.833427,0.947384,0.339910
7716,7716,128.600000,-0.045319,-0.926249,0.052075,-0.370536,-0.832816,0.947305,0.342565
7717,7717,128.616667,-0.044954,-0.925744,0.049238,-0.372228,-0.832239,0.947484,0.345039
7718,7718,128.633333,-0.045097,-0.925460,0.046459,-0.373272,-0.831788,0.947390,0.347663
7719,7719,128.650000,-0.045483,-0.926431,0.046997,-0.370739,-0.831217,0.947379,0.350224
7720,7720,128.666667,-0.043996,-0.926257,0.049055,-0.371088,-0.830601,0.947308,0.352742
7721,7721,128.683333,-0.047202,-0.926284,0.049227,-0.370602,-0.830280,0.947359,0.355350
7722,7722,128.700000,-0.044206,-0.926123,0.048528,-0.371465,-0.829699,0.947485,0.357999
7723,7723,128.716667,-0.046283,-0.925961,0.046201,-0.371913,-0.829397,0.947412,0.360640
7724,7724,128.733333,-0.044545,-0.926394,0.046628,-0.370993,-0.828747,0.947278,0.363161
7725,7725,128.750000,-0.045828,-0.926785,0.049324,-0.369508,-0.828390,0.947559,0.365715
7726,7726,128.766667,-0.044585,-0.926892,0.048333,-0.369523,-0.827836,0.947397,0.368434
7727,7727,128.783333,-0.046586,-0.926543,0.048847,-0.370083,-0.827363,0.947387,0.371017
7728,7728,128.800000,-0.043995,-0.926850,0.045254,-0.370090,-0.826844,0.947478,0.373576
7729,7729,128.816667,-0.043186,-0.927304,0.048338,-0.368654,-0.826160,0.947362,0.376117
7730,7730,128.833333,-0.044522,-0.927055,0.049531,-0.368962,-0.825545,0.947435,0.378690
7731,7731,128.850000,-0.044606,-0.927495,0.049443,-0.367858,-0.824960,0.947468,0.381435
7732,7732,128.866667,-0.042886,-0.927122,0.046583,-0.369372,-0.824301,0.947315,0.384013
7733,7733,128.883333,-0.045027,-0.927278,0.047539,-0.368604,-0.823694,0.947321,0.386609
7734,7734,128.900000,-0.042826,-0.927774,0.046970,-0.367690,-0.822933,0.947300,0.389300
7735,7735,128.916667,-0.045433,-0.927438,0.046898,-0.368234,-0.822500,0.947222,0.391949
7736,7736,128.933333,-0.044716,-0.928523,0.050555,-0.365088,-0.821999,0.947479,0.394744
7737,7737,128.950000,-0.044596,-0.927729,0.048276,-0.367422,-0.821287,0.947515,0.397380
7738,7738,128.966667,-0.043802,-0.928796,0.047147,-0.364962,-0.820807,0.947333,0.400132
7739,7739,128.983333,-0.044364,-0.928245,0.048011,-0.366180,-0.820083,0.947409,0.402748
7740,7740,129.000000,-0.043737,-0.929016,0.048476,-0.364234,-0.819455,0.947198,0.405655
7741,7741,129.016667,-0.045273,-0.928508,0.049528,-0.365199,-0.818642,0.947312,0.408421
7742,7742,129.033333,-0.045614,-0.928705,0.049088,-0.364715,-0.817941,0.947333,0.411401
7743,7743,129.050000,-0.043135,-0.928526,0.047364,-0.365700,-0.817215,0.947164,0.414255
7744,7744,129.066667,-0.046804,-0.928480,0.048309,-0.365240,-0.816426,0.947053,0.417177
7745,7745,129.083333,-0.046082,-0.928778,0.050226,-0.364314,-0.815502,0.947124,0.420277
7746,7746,129.100000,-0.046446,-0.928757,0.046136,-0.364862,-0.814956,0.947126,0.423408
7747,7747,129.116667,-0.045998,-0.929719,0.049897,-0.361962,-0.814353,0.947184,0.426522
7748,7748,129.133333,-0.045117,-0.929646,0.048114,-0.362503,-0.813601,0.946864,0.429467
7749,7749,129.150000,-0.047888,-0.929592,0.046839,-0.362453,-0.812476,0.946882,0.432517
7750,7750,129.166667,-0.046554,-0.929450,0.049912,-0.362581,-0.811793,0.946981,0.435624
7751,7751,129.183333,-0.047696,-0.929607,0.047701,-0.362326,-0.811180,0.946991,0.438871
7752,7752,129.200000,-0.045742,-0.930617,0.049757,-0.359701,-0.810668,0.947020,0.442256
7753,7753,129.216667,-0.046631,-0.930622,0.045409,-0.360147,-0.809870,0.946746,0.445401
7754,7754,129.233333,-0.035942,-0.933722,0.038362,-0.354117,-0.808586,0.946491,0.447995
7755,7755,129.250000,-0.038998,-0.933705,0.047064,-0.352787,-0.807304,0.947039,0.451346
7756,7756,129.266667,-0.037281,-0.931631,0.049399,-0.358097,-0.806830,0.946928,0.455224
7757,7757,129.283333,-0.041397,-0.931486,0.048630,-0.358128,-0.806002,0.946676,0.458454
7758,7758,129.300000,-0.036988,-0.932306,0.048172,-0.356535,-0.805083,0.946612,0.461760
7759,7759,129.316667,-0.038179,-0.932591,0.047381,-0.355769,-0.804631,0.946884,0.465027
7760,7760,129.333333,-0.040990,-0.932564,0.043468,-0.356027,-0.803878,0.946563,0.468432
7761,7761,129.350000,-0.038694,-0.932809,0.049404,-0.354865,-0.803047,0.946927,0.471744
7762,7762,129.366667,-0.040104,-0.932687,0.049526,-0.355012,-0.802117,0.946448,0.475023
7763,7763,129.383333,-0.039034,-0.933570,0.045999,-0.353282,-0.801459,0.946630,0.478541
7764,7764,129.400000,-0.039837,-0.933266,0.049645,-0.353500,-0.800582,0.946560,0.482021
7765,7765,129.416667,-0.040110,-0.933666,0.050314,-0.352318,-0.800021,0.946588,0.485270
7766,7766,129.433333,-0.040339,-0.933706,0.050763,-0.352121,-0.799161,0.946347,0.488853
7767,7767,129.450000,-0.036117,-0.933864,0.044977,-0.352945,-0.798634,0.946588,0.492401
7768,7768,129.466667,-0.039579,-0.935524,0.046121,-0.347995,-0.797708,0.946819,0.495215
7769,7769,129.483333,-0.038605,-0.934285,0.045798,-0.351460,-0.797208,0.946462,0.499052
7770,7770,129.500000,-0.038475,-0.935053,0.049425,-0.348930,-0.796476,0.946731,0.502197
7771,7771,129.516667,-0.040090,-0.934750,0.051815,-0.349215,-0.795738,0.946821,0.505714
7772,7772,129.533333,-0.039660,-0.935069,0.048135,-0.348937,-0.795088,0.946702,0.508976
7773,7773,129.550000,-0.037337,-0.935022,0.050042,-0.349051,-0.794180,0.946655,0.512505
7774,7774,129.566667,-0.038074,-0.936775,0.042983,-0.345190,-0.793525,0.946565,0.515424
7775,7775,129.583333,-0.038034,-0.937518,0.047465,-0.342580,-0.792250,0.946697,0.518467
7776,7776,129.600000,-0.037231,-0.935730,0.047000,-0.347584,-0.791843,0.946728,0.522284
7777,7777,129.616667,-0.037432,-0.938089,0.046856,-0.341162,-0.791098,0.946767,0.525038
7778,7778,129.633333,-0.036001,-0.935516,0.042189,-0.348903,-0.790676,0.946430,0.528867
7779,7779,129.650000,-0.036487,-0.937976,0.050627,-0.341037,-0.789433,0.946648,0.531635
7780,7780,129.666667,-0.042513,-0.936410,0.050579,-0.344632,-0.788889,0.946625,0.534855
7781,7781,129.683333,-0.037037,-0.936620,0.050099,-0.344763,-0.788208,0.946732,0.538229
7782,7782,129.700000,-0.043397,-0.936507,0.047721,-0.344666,-0.787745,0.946613,0.541315
7783,7783,129.716667,-0.036398,-0.936725,0.051714,-0.344306,-0.786990,0.946517,0.544597
7784,7784,129.733333,-0.039030,-0.938762,0.048848,-0.338846,-0.786033,0.947033,0.547277
7785,7785,129.750000,-0.041997,-0.938469,0.049839,-0.339159,-0.785574,0.946765,0.550568
7786,7786,129.766667,-0.037698,-0.939392,0.048411,-0.337309,-0.784740,0.946765,0.553521
7787,7787,129.783333,-0.037409,-0.937350,0.050304,-0.342703,-0.784051,0.946811,0.557305
7788,7788,129.800000,-0.037576,-0.937652,0.052088,-0.341591,-0.783513,0.946920,0.560426
7789,7789,129.816667,-0.038752,-0.937402,0.049931,-0.342465,-0.782777,0.947013,0.563714
7790,7790,129.833333,-0.038155,-0.938187,0.050039,-0.340360,-0.782291,0.946792,0.566491
7791,7791,129.850000,-0.028627,-0.938801,0.052565,-0.339219,-0.780972,0.947277,0.569942
7792,7792,129.866667,-0.037704,-0.937886,0.049958,-0.341251,-0.780616,0.947040,0.573091
7793,7793,129.883333,-0.040113,-0.939923,0.050067,-0.335306,-0.779876,0.946999,0.575710
7794,7794,129.900000,-0.035925,-0.940794,0.048007,-0.333633,-0.779078,0.946927,0.578716
7795,7795,129.916667,-0.040504,-0.939508,0.049182,-0.336550,-0.778543,0.946782,0.582194
7796,7796,129.933333,-0.035790,-0.940878,0.046327,-0.333649,-0.777728,0.946978,0.584942
7797,7797,129.950000,-0.036642,-0.940665,0.046494,-0.334133,-0.776965,0.946881,0.588207
7798,7798,129.966667,-0.036328,-0.941082,0.049282,-0.332591,-0.776333,0.947094,0.591241
7799,7799,129.983333,-0.036491,-0.941340,0.047188,-0.332146,-0.775606,0.947062,0.594455
7800,7800,130.000000,-0.037091,-0.939298,0.048843,-0.337577,-0.775217,0.947123,0.598224
7801,7801,130.016667,-0.035129,-0.942174,0.046074,-0.330078,-0.774280,0.947206,0.600968
7802,7802,130.033333,-0.038515,-0.940069,0.049031,-0.335236,-0.773717,0.946878,0.604525
7803,7803,130.050000,-0.038620,-0.940380,0.047514,-0.334571,-0.772938,0.946932,0.607870
7804,7804,130.066667,-0.034871,-0.942013,0.046152,-0.330552,-0.771805,0.947127,0.610781
7805,7805,130.083333,-0.033693,-0.942320,0.049118,-0.329370,-0.771089,0.947218,0.613804
7806,7806,130.100000,-0.026865,-0.940734,0.051204,-0.334179,-0.769947,0.947579,0.617585
7807,7807,130.116667,-0.034318,-0.942770,0.049061,-0.328025,-0.769387,0.947092,0.620170
7808,7808,130.133333,-0.033329,-0.943002,0.047816,-0.327643,-0.768848,0.947119,0.623347
7809,7809,130.150000,-0.034734,-0.943338,0.048117,-0.326484,-0.767898,0.947091,0.626344
7810,7810,130.166667,-0.033351,-0.942930,0.050666,-0.327419,-0.767071,0.947220,0.629440
7811,7811,130.183333,-0.035249,-0.943400,0.047695,-0.326311,-0.766306,0.947010,0.632625
7812,7812,130.200000,-0.033070,-0.943569,0.049647,-0.325759,-0.765535,0.947038,0.635726
7813,7813,130.216667,-0.036262,-0.943540,0.046587,-0.325957,-0.764710,0.946933,0.638906
7814,7814,130.233333,-0.032676,-0.944167,0.050960,-0.323859,-0.763897,0.947173,0.641937
7815,7815,130.250000,-0.035176,-0.943868,0.049322,-0.324719,-0.762972,0.947065,0.644858
7816,7816,130.266667,-0.034187,-0.944215,0.049657,-0.323765,-0.762086,0.946902,0.648080
7817,7817,130.283333,-0.034339,-0.944524,0.048758,-0.322983,-0.761276,0.946848,0.651166
7818,7818,130.300000,-0.034872,-0.944602,0.048555,-0.322729,-0.760193,0.946827,0.654441
7819,7819,130.316667,-0.023734,-0.943589,0.046157,-0.327026,-0.759089,0.947123,0.658249
7820,7820,130.333333,-0.025906,-0.942917,0.052111,-0.327904,-0.758041,0.947218,0.661284
7821,7821,130.350000,-0.034514,-0.945251,0.049749,-0.320679,-0.757594,0.946787,0.663816
7822,7822,130.366667,-0.034795,-0.945632,0.049508,-0.319560,-0.756719,0.946674,0.666915
7823,7823,130.383333,-0.034635,-0.945107,0.047873,-0.321373,-0.755904,0.946640,0.670274
7824,7824,130.400000,-0.034196,-0.945611,0.047197,-0.320037,-0.754991,0.946506,0.673603
7825,7825,130.416667,-0.036841,-0.946055,0.049093,-0.318139,-0.754001,0.946596,0.676861
7826,7826,130.433333,-0.033916,-0.946080,0.047400,-0.318648,-0.753169,0.946504,0.680321
7827,7827,130.450000,-0.034985,-0.945578,0.047630,-0.319984,-0.751872,0.946445,0.683908
7828,7828,130.466667,-0.035370,-0.946442,0.047969,-0.317327,-0.751088,0.946621,0.687244
7829,7829,130.483333,-0.034527,-0.946322,0.049519,-0.317539,-0.750033,0.946401,0.690589
7830,7830,130.500000,-0.035508,-0.946367,0.048092,-0.317516,-0.749149,0.946500,0.693977
7831,7831,130.516667,-0.032923,-0.946858,0.050202,-0.315999,-0.748083,0.946213,0.697383
7832,7832,130.533333,-0.034600,-0.946500,0.047386,-0.317327,-0.747143,0.946452,0.700856
7833,7833,130.550000,-0.036473,-0.946540,0.049328,-0.316699,-0.745867,0.946340,0.704484
7834,7834,130.566667,-0.033992,-0.947366,0.048793,-0.314581,-0.744938,0.946156,0.707801
7835,7835,130.583333,-0.034480,-0.947133,0.049052,-0.315190,-0.743693,0.946172,0.711422
7836,7836,130.600000,-0.036733,-0.947089,0.046918,-0.315391,-0.742606,0.946238,0.715068
7837,7837,130.616667,-0.036355,-0.947397,0.047965,-0.314350,-0.741408,0.946038,0.718617
7838,7838,130.633333,-0.033081,-0.947305,0.050272,-0.314630,-0.740144,0.946052,0.722190
7839,7839,130.650000,-0.034495,-0.947937,0.047771,-0.312959,-0.739104,0.945891,0.725686
7840,7840,130.666667,-0.034304,-0.947905,0.047999,-0.313042,-0.737778,0.945806,0.729464
7841,7841,130.683333,-0.034979,-0.947750,0.047607,-0.313498,-0.736853,0.945945,0.732917
7842,7842,130.700000,-0.031812,-0.948438,0.049682,-0.311423,-0.735890,0.945745,0.736556
7843,7843,130.716667,-0.034337,-0.948183,0.050264,-0.311840,-0.734605,0.945864,0.739977
7844,7844,130.733333,-0.036279,-0.948102,0.047905,-0.312236,-0.733582,0.945855,0.743625
7845,7845,130.750000,-0.032517,-0.947945,0.046628,-0.313318,-0.732485,0.945734,0.747185
7846,7846,130.766667,-0.032053,-0.948377,0.051174,-0.311345,-0.731263,0.945727,0.750795
7847,7847,130.783333,-0.033086,-0.948557,0.047897,-0.311210,-0.730120,0.945702,0.754494
7848,7848,130.800000,-0.031516,-0.947923,0.051352,-0.312750,-0.729093,0.945456,0.757876
7849,7849,130.816667,-0.031675,-0.948693,0.051086,-0.310434,-0.727967,0.945790,0.761677
7850,7850,130.833333,-0.031340,-0.948991,0.049108,-0.309875,-0.726807,0.945495,0.765167
7851,7851,130.850000,-0.032216,-0.949044,0.049446,-0.309567,-0.725505,0.945503,0.768786
7852,7852,130.866667,-0.030593,-0.948376,0.050564,-0.311593,-0.724451,0.945705,0.772434
7853,7853,130.883333,-0.030475,-0.949515,0.048595,-0.308433,-0.723117,0.945396,0.775768
7854,7854,130.900000,-0.028901,-0.948471,0.053751,-0.310932,-0.721917,0.945745,0.779519
7855,7855,130.916667,-0.029324,-0.948152,0.051440,-0.312252,-0.720821,0.945620,0.782870
7856,7856,130.933333,-0.033547,-0.949242,0.049331,-0.308839,-0.719699,0.945285,0.786327
7857,7857,130.950000,-0.036781,-0.949959,0.046636,-0.306677,-0.718543,0.945286,0.789754
7858,7858,130.966667,-0.035653,-0.950097,0.049253,-0.305971,-0.717259,0.944968,0.793217
7859,7859,130.983333,-0.036283,-0.950655,0.046367,-0.304614,-0.716270,0.944966,0.796514
7860,7860,131.000000,-0.028094,-0.949357,0.049929,-0.308934,-0.715224,0.945481,0.800290
7861,7861,131.016667,-0.033101,-0.950341,0.048597,-0.305604,-0.713802,0.945213,0.803435
7862,7862,131.033333,-0.030624,-0.949622,0.047930,-0.308193,-0.712722,0.945591,0.807049
7863,7863,131.050000,-0.031832,-0.950672,0.048917,-0.304660,-0.711408,0.945056,0.809995
7864,7864,131.066667,-0.030718,-0.949730,0.047699,-0.307886,-0.710168,0.945369,0.813940
7865,7865,131.083333,-0.029628,-0.950254,0.048351,-0.306270,-0.709028,0.945435,0.817124
7866,7866,131.100000,-0.038103,-0.951954,0.046162,-0.300334,-0.707717,0.944964,0.820091
7867,7867,131.116667,-0.028862,-0.950641,0.049137,-0.305014,-0.706710,0.945441,0.823698
7868,7868,131.133333,-0.028525,-0.950851,0.049154,-0.304388,-0.705472,0.945257,0.826888
7869,7869,131.150000,-0.034641,-0.951875,0.046454,-0.300960,-0.704418,0.944720,0.829607
7870,7870,131.166667,-0.029195,-0.951015,0.049191,-0.303805,-0.703217,0.945186,0.833198
7871,7871,131.183333,-0.029803,-0.951326,0.050794,-0.302508,-0.701951,0.945269,0.836422
7872,7872,131.200000,-0.025715,-0.951766,0.050114,-0.301610,-0.701092,0.944961,0.839790
7873,7873,131.216667,-0.037225,-0.952191,0.048293,-0.299356,-0.699607,0.944775,0.842322
7874,7874,131.233333,-0.041864,-0.950290,0.047188,-0.304909,-0.699235,0.944473,0.845684
7875,7875,131.250000,-0.043253,-0.950428,0.048281,-0.304112,-0.697826,0.944478,0.848955
7876,7876,131.266667,-0.043727,-0.950302,0.048112,-0.304464,-0.696878,0.944365,0.852036
7877,7877,131.283333,-0.043755,-0.950386,0.049007,-0.304056,-0.695882,0.944480,0.854928
7878,7878,131.300000,-0.038484,-0.951385,0.048563,-0.301708,-0.694061,0.944722,0.857562
7879,7879,131.316667,-0.036353,-0.951523,0.048967,-0.301472,-0.693073,0.944644,0.860660
7880,7880,131.333333,-0.032940,-0.952277,0.050192,-0.299273,-0.691585,0.945044,0.863828
7881,7881,131.350000,-0.029357,-0.952719,0.053119,-0.297728,-0.690731,0.944893,0.866580
7882,7882,131.366667,-0.032657,-0.952738,0.049399,-0.297965,-0.689545,0.944935,0.869495
7883,7883,131.383333,-0.030753,-0.952473,0.051068,-0.298732,-0.688638,0.944771,0.872513
7884,7884,131.400000,-0.034436,-0.952040,0.055482,-0.298924,-0.687162,0.944416,0.875381
7885,7885,131.416667,-0.029763,-0.952890,0.051334,-0.297457,-0.686506,0.944712,0.878366
7886,7886,131.433333,-0.032541,-0.953131,0.048705,-0.296833,-0.685312,0.944832,0.881249
7887,7887,131.450000,-0.030370,-0.953064,0.051269,-0.296846,-0.684404,0.944787,0.884041
7888,7888,131.466667,-0.034143,-0.953013,0.049130,-0.296963,-0.683235,0.944783,0.887114
7889,7889,131.483333,-0.030105,-0.953293,0.054284,-0.295601,-0.682215,0.944844,0.889752
7890,7890,131.500000,-0.031206,-0.953627,0.057986,-0.293699,-0.681022,0.944475,0.892732
7891,7891,131.516667,-0.030430,-0.953959,0.052130,-0.293800,-0.680291,0.944821,0.895576
7892,7892,131.533333,-0.031212,-0.953694,0.056372,-0.293795,-0.678781,0.944657,0.898472
7893,7893,131.550000,-0.030736,-0.953949,0.052788,-0.293683,-0.678000,0.944820,0.901445
7894,7894,131.566667,-0.032059,-0.954514,0.050125,-0.292169,-0.676870,0.944835,0.904351
7895,7895,131.583333,-0.030810,-0.954054,0.054986,-0.292930,-0.675880,0.944649,0.907097
7896,7896,131.600000,-0.030346,-0.954438,0.052120,-0.292252,-0.674809,0.944885,0.909975
7897,7897,131.616667,-0.030187,-0.954967,0.051099,-0.290714,-0.673729,0.944688,0.912783
7898,7898,131.633333,-0.032537,-0.954931,0.051302,-0.290543,-0.672539,0.944828,0.915642
7899,7899,131.650000,-0.031394,-0.955077,0.052789,-0.289923,-0.671564,0.944793,0.918267
7900,7900,131.666667,-0.027780,-0.954622,0.058317,-0.290731,-0.670458,0.944390,0.921165
7901,7901,131.683333,-0.030609,-0.955455,0.052145,-0.288875,-0.669349,0.944758,0.923826
7902,7902,131.700000,-0.028344,-0.955178,0.053058,-0.289857,-0.668376,0.944622,0.926528
7903,7903,131.716667,-0.028342,-0.955488,0.052652,-0.288906,-0.667220,0.944812,0.929331
7904,7904,131.733333,-0.029495,-0.955931,0.053470,-0.287170,-0.666153,0.944632,0.932143
7905,7905,131.750000,-0.033494,-0.955677,0.055069,-0.287274,-0.665078,0.944192,0.934913
7906,7906,131.766667,-0.029996,-0.955451,0.057340,-0.287968,-0.663930,0.944802,0.937090
7907,7907,131.783333,-0.030111,-0.956363,0.054754,-0.285421,-0.662875,0.944572,0.940216
7908,7908,131.800000,-0.029079,-0.956465,0.051483,-0.285794,-0.661841,0.944656,0.943217
7909,7909,131.816667,-0.029478,-0.956286,0.054611,-0.285771,-0.660587,0.944762,0.945846
7910,7910,131.833333,-0.028827,-0.956524,0.056987,-0.284575,-0.659535,0.944509,0.948626
7911,7911,131.850000,-0.030278,-0.956730,0.053918,-0.284331,-0.658494,0.944588,0.951375
7912,7912,131.866667,-0.029783,-0.957074,0.053964,-0.283216,-0.657494,0.944661,0.954159
7913,7913,131.883333,-0.028767,-0.956846,0.054887,-0.283911,-0.656320,0.944649,0.957063
7914,7914,131.900000,-0.029220,-0.957228,0.054182,-0.282710,-0.655186,0.944555,0.959816
7915,7915,131.916667,-0.030986,-0.957344,0.054805,-0.282008,-0.654080,0.944616,0.962764
7916,7916,131.933333,-0.029465,-0.957283,0.051237,-0.283048,-0.653069,0.944547,0.965544
7917,7917,131.950000,-0.029338,-0.957342,0.058326,-0.281485,-0.651926,0.944634,0.968242
7918,7918,131.966667,-0.029978,-0.957703,0.053329,-0.281181,-0.650976,0.944512,0.971124
7919,7919,131.983333,-0.029605,-0.957601,0.055473,-0.281151,-0.649863,0.944509,0.974296
